DATE_HOUR,HOURLYALTIMETERSETTING,HOURLYDEWPOINTTEMPF,HOURLYPRESENTWEATHERTYPE,HOURLYPRESSURETENDENCY,HOURLYRELATIVEHUMIDITY,HOURLYSEALEVELPRESSURE,HOURLYSKYCONDITIONS,HOURLYSTATIONPRESSURE,HOURLYVISIBILITY,HOURLYWETBULBTEMPF,HOURLYWINDSPEED,HOURLYDRYBULBTEMPF
2014-09-08 11,30.01,68.0,-1,8.0,47.0,29.99,3,29.37,10.0,79.0,7.0,91.0
2014-09-08 12,29.99,68.0,-1,8.0,47.0,29.975,3,29.375,10.0,79.0,7.0,91.0
2014-09-08 13,29.97,67.0,-1,4.443166074332871,44.0,29.94,1,29.33,10.0,80.0,6.0,92.0
2014-09-08 14,29.95,66.0,-1,6.0,40.0,29.92,3,29.31,10.0,82.0,6.0,94.0
2014-09-08 15,29.92,66.0,-1,6.0,40.0,29.91,2,29.31,10.0,82.0,5.5,94.0
2014-09-08 16,29.91,68.0,-1,4.443166074332871,46.0,29.88,2,29.27,10.0,80.0,9.0,92.0
2014-09-08 17,29.91,68.0,-1,6.0,46.0,29.88,1,29.27,10.0,80.0,9.0,92.0
2014-09-08 18,29.91,67.5,-1,6.0,46.5,29.88,1,29.285,10.0,79.0,9.0,91.0
2014-09-08 19,29.92,68.0,-1,4.443166074332871,52.0,29.89,0,29.28,10.0,77.0,9.0,88.0
2014-09-08 20,29.94,68.0,-1,3.0,52.0,29.91,0,29.3,10.0,77.0,11.0,88.0
2014-09-08 21,29.95,68.5,-1,3.0,54.5,29.915,0,29.32,10.0,76.5,10.0,87.0
2014-09-08 22,29.95,69.0,-1,4.443166074332871,59.0,29.92,0,29.31,10.0,75.0,10.0,85.0
2014-09-08 23,29.95,69.0,-1,0.0,63.0,29.92,0,29.31,10.0,74.0,9.0,83.0
2014-09-09 00,29.95,69.0,-1,4.443166074332871,63.0,29.925,0,29.325,10.0,74.0,9.0,83.0
2014-09-09 01,29.96,68.0,-1,4.443166074332871,63.0,29.93,0,29.32,10.0,73.0,9.0,82.0
2014-09-09 02,29.96,68.0,-1,0.0,65.0,29.93,0,29.32,10.0,73.0,8.0,81.0
2014-09-09 03,29.96,68.5,-1,4.443166074332871,68.5,29.93,0,29.335,10.0,72.5,7.5,80.0
2014-09-09 04,29.96,69.0,-1,4.443166074332871,69.0,29.93,0,29.32,10.0,73.0,8.0,80.0
2014-09-09 05,29.96,69.0,-1,3.0,72.0,29.94,1,29.32,10.0,72.0,8.0,79.0
2014-09-09 06,29.97,69.5,-1,3.0,73.0,29.945,1,29.34,10.0,72.5,7.5,79.0
2014-09-09 07,29.97,70.0,-1,4.443166074332871,65.0,29.94,1,29.33,10.0,75.0,15.0,83.0
2014-09-09 08,29.97,70.0,-1,1.0,59.0,29.94,1,29.33,10.0,76.0,15.0,86.0
2014-09-09 09,29.97,70.0,-1,1.0,55.5,29.94,1,29.345,10.0,77.5,15.0,88.0
2014-09-09 10,29.95,69.0,-1,4.443166074332871,46.0,29.93,1,29.31,10.0,81.0,16.0,93.0
2014-09-09 11,29.92,68.0,-1,8.0,41.0,29.89,1,29.28,10.0,83.0,15.0,95.0
2014-09-09 12,29.89,67.0,-1,8.0,38.5,29.875,2,29.28,10.0,84.0,16.0,96.0
2014-09-09 13,29.87,66.0,-1,4.443166074332871,36.0,29.83,2,29.24,10.0,85.0,14.0,97.0
2014-09-09 14,29.84,65.0,-1,8.0,34.0,29.81,2,29.21,10.0,86.0,20.0,98.0
2014-09-09 15,29.82,64.5,-1,8.0,34.0,29.805,2,29.205,10.0,85.5,17.0,97.5
2014-09-09 16,29.81,64.0,-1,4.443166074332871,36.0,29.78,1,29.18,10.0,83.0,14.0,95.0
2014-09-09 17,29.8,64.0,-1,6.0,36.0,29.77,1,29.16,10.0,83.0,15.0,95.0
2014-09-09 18,29.79,64.0,-1,6.0,37.0,29.765,1,29.175,10.0,82.0,15.0,94.0
2014-09-09 19,29.8,65.0,-1,4.443166074332871,42.0,29.77,0,29.16,10.0,79.0,11.0,91.0
2014-09-09 20,29.8,66.0,-1,5.0,47.0,29.77,0,29.16,10.0,77.0,13.0,89.0
2014-09-09 21,29.8,66.0,-1,5.0,47.5,29.77,0,29.175,10.0,77.0,13.0,88.5
2014-09-09 22,29.81,66.0,-1,4.443166074332871,50.0,29.78,0,29.18,10.0,76.0,15.0,87.0
2014-09-09 23,29.8,67.0,-1,8.0,53.0,29.77,0,29.16,10.0,75.0,14.0,86.0
2014-09-10 00,29.78,67.5,-1,8.0,55.0,29.76,0,29.17,10.0,75.0,15.0,85.5
2014-09-10 01,29.79,69.0,-1,4.443166074332871,61.0,29.76,0,29.16,10.0,75.0,21.0,84.0
2014-09-10 02,29.79,70.0,-1,5.0,65.0,29.76,0,29.16,10.0,75.0,16.0,83.0
2014-09-10 03,29.79,70.0,-1,5.0,66.0,29.76,0,29.17,10.0,74.5,15.5,82.5
2014-09-10 04,29.79,69.0,-1,4.443166074332871,69.0,29.76,0,29.16,10.0,73.0,16.0,80.0
2014-09-10 05,29.8,69.0,-1,3.0,72.0,29.77,1,29.16,10.0,72.0,14.0,79.0
2014-09-10 06,29.81,69.0,-1,3.0,70.5,29.775,1,29.185,10.0,72.5,14.5,79.5
2014-09-10 07,29.82,70.0,-1,4.443166074332871,67.0,29.79,1,29.18,10.0,74.0,20.0,82.0
2014-09-10 08,29.82,70.0,-1,0.0,61.0,29.79,1,29.18,10.0,76.0,18.0,85.0
2014-09-10 09,29.82,70.0,-1,4.443166074332871,56.5,29.79,1,29.195,10.0,77.5,18.0,87.5
2014-09-10 10,29.81,70.0,-1,4.443166074332871,47.0,29.78,1,29.18,10.0,81.0,21.0,93.0
2014-09-10 11,29.79,69.0,-1,8.0,41.0,29.76,1,29.16,10.0,83.0,22.0,96.0
2014-09-10 12,29.78,68.5,-1,8.0,39.5,29.755,1,29.165,10.0,84.0,20.0,97.0
2014-09-10 13,29.76,68.0,-1,4.443166074332871,37.0,29.73,1,29.13,10.0,86.0,16.0,99.0
2014-09-10 14,29.74,67.0,-1,8.0,33.0,29.71,1,29.11,10.0,89.0,17.0,101.0
2014-09-10 15,29.73,67.0,-1,8.0,33.5,29.705,1,29.115,10.0,88.5,15.5,100.5
2014-09-10 16,29.73,67.0,-1,4.443166074332871,35.0,29.7,1,29.1,10.0,86.0,18.0,99.0
2014-09-10 17,29.73,66.0,-1,6.0,36.0,29.7,1,29.1,10.0,85.0,17.0,97.0
2014-09-10 18,29.73,66.0,-1,6.0,37.5,29.7,1,29.11,10.0,84.0,16.0,96.0
2014-09-10 19,29.76,65.0,-1,4.443166074332871,40.0,29.73,1,29.13,10.0,81.0,11.0,93.0
2014-09-10 20,29.78,67.0,-1,3.0,44.0,29.75,1,29.15,10.0,80.0,14.0,92.0
2014-09-10 21,29.8,66.5,-1,3.0,44.5,29.76,1,29.165,10.0,79.0,13.5,91.0
2014-09-10 22,29.83,67.0,-1,4.443166074332871,47.0,29.8,3,29.19,10.0,78.0,6.0,90.0
2014-09-10 23,29.84,67.0,-1,1.0,50.0,29.81,3,29.21,10.0,77.0,6.0,88.0
2014-09-11 00,29.85,67.0,-1,1.0,52.5,29.815,1,29.22,10.0,76.0,6.5,86.5
2014-09-11 01,29.85,68.0,-1,4.443166074332871,57.0,29.82,1,29.21,10.0,75.0,8.0,85.0
2014-09-11 02,29.86,69.0,-1,1.0,61.0,29.83,1,29.22,10.0,75.0,10.0,84.0
2014-09-11 03,29.87,69.0,-1,1.0,62.0,29.83,2,29.245,10.0,74.5,11.5,83.5
2014-09-11 04,29.88,70.0,-1,4.443166074332871,67.0,29.85,1,29.24,10.0,74.0,11.0,82.0
2014-09-11 05,29.9,72.0,-1,3.0,76.0,29.87,1,29.26,10.0,74.0,6.0,80.0
2014-09-11 06,29.91,73.3333333333,3,3.0,82.6666666667,29.875,1,29.276666666700002,8.5,74.6666666667,8.333333333330001,79.0
2014-09-11 07,29.925,73.0,0,4.443166074332871,83.5,29.9,2,29.285,10.0,74.5,10.5,78.5
2014-09-11 08,29.9433333333,71.6666666667,-1,3.0,83.3333333333,29.93,3,29.3033333333,10.0,73.0,12.0,77.0
2014-09-11 09,29.97,70.5,-1,3.0,79.0,29.94,1,29.335,10.0,72.5,14.5,77.5
2014-09-11 10,29.99,70.0,-1,4.443166074332871,69.0,29.96,1,29.35,10.0,74.0,8.0,81.0
2014-09-11 11,29.98,70.3333333333,-1,0.0,65.6666666667,29.96,3,29.34,10.0,75.0,8.333333333330001,83.0
2014-09-11 12,29.97,70.3333333333,-1,4.443166074332871,64.3333333333,29.95,3,29.3433333333,10.0,75.0,10.3333333333,83.6666666667
2014-09-11 13,29.95,70.0,-1,4.443166074332871,62.0,29.92,2,29.31,10.0,75.5,14.5,84.5
2014-09-11 14,29.94,70.0,-1,6.0,59.0,29.92,3,29.3,10.0,76.0,14.0,86.0
2014-09-11 15,29.94,69.6666666667,-1,6.0,63.3333333333,29.915,4,29.31,10.0,74.6666666667,14.0,83.3333333333
2014-09-11 16,29.94,68.0,-1,4.443166074332871,67.0,29.92,1,29.3,10.0,72.0,15.0,80.0
2014-09-11 17,29.96,68.0,-1,3.0,71.0,29.94,1,29.32,10.0,71.0,15.0,78.0
2014-09-11 18,29.96,67.5,-1,3.0,71.0,29.94,3,29.335,10.0,70.5,14.0,77.5
2014-09-11 19,29.965,67.0,-1,4.443166074332871,72.5,29.95,3,29.325,10.0,70.0,14.5,76.5
2014-09-11 20,30.0,67.0,-1,3.0,74.0,29.98,3,29.36,10.0,70.0,11.0,76.0
2014-09-11 21,30.01,67.0,-1,3.0,76.5,29.985,4,29.38,10.0,69.5,12.5,75.0
2014-09-11 22,30.02,66.0,-1,4.443166074332871,79.0,30.0,4,29.38,10.0,68.0,14.0,73.0
2014-09-11 23,30.03,67.0,-1,2.0,81.0,30.01,4,29.39,10.0,69.0,10.0,73.0
2014-09-12 00,30.02,67.0,-1,2.0,81.0,30.005,4,29.4,10.0,69.0,9.0,73.0
2014-09-12 01,30.01,67.0,-1,4.443166074332871,81.0,29.99,4,29.37,10.0,69.0,7.0,73.0
2014-09-12 02,30.01,67.0,-1,6.0,84.0,29.99,4,29.37,10.0,68.0,10.0,72.0
2014-09-12 03,30.005,67.0,-1,6.0,84.0,29.985,3,29.3766666667,10.0,68.0,9.333333333330001,72.0
2014-09-12 04,30.01,67.6666666667,-1,4.443166074332871,86.0,30.0,4,29.37,10.0,68.6666666667,10.6666666667,72.0
2014-09-12 05,30.02,68.0,-1,3.0,87.0,30.0,4,29.38,10.0,69.0,8.0,72.0
2014-09-12 06,30.04,68.0,-1,3.0,87.0,30.01,4,29.405,10.0,69.0,8.5,72.0
2014-09-12 07,30.0566666667,69.0,4,4.443166074332871,89.6666666667,30.04,4,29.4166666667,3.33333333333,69.6666666667,8.0,72.3333333333
2014-09-12 08,30.0766666667,69.3333333333,0,3.0,93.0,30.06,4,29.436666666700003,0.833333333333,69.6666666667,13.666666666700001,71.6666666667
2014-09-12 09,30.0975,67.4,0,3.0,92.8,30.075,4,29.46,2.5,68.0,16.6,69.6
2014-09-12 10,30.12,64.0,0,4.443166074332871,93.0,30.11,4,29.48,6.0,65.0,20.0,66.0
2014-09-12 11,30.12,63.0,4,0.0,90.0,30.1,4,29.48,10.0,64.0,17.0,66.0
2014-09-12 12,30.12,62.0,4,4.443166074332871,88.5,30.1,4,29.495,10.0,63.0,16.5,65.5
2014-09-12 13,30.115,61.0,-1,4.443166074332871,85.5,30.09,4,29.475,10.0,62.5,19.5,65.5
2014-09-12 14,30.11,59.0,-1,5.0,78.0,30.09,4,29.47,10.0,62.0,21.0,66.0
2014-09-12 15,30.12,59.0,-1,5.0,78.0,30.095,4,29.49,10.0,62.0,19.5,66.0
2014-09-12 16,30.12,58.0,-1,4.443166074332871,78.0,30.1,4,29.48,10.0,61.0,23.0,65.0
2014-09-12 17,30.14,57.0,-1,3.0,76.0,30.12,4,29.5,10.0,60.0,21.0,65.0
2014-09-12 18,30.178,58.8333333333,0,3.0,87.1666666667,30.145,4,29.5366666667,2.1,60.3333333333,16.0,62.8333333333
2014-09-12 19,30.2,58.5,4,4.443166074332871,93.0,30.19,3,29.56,2.0,59.5,18.5,60.5
2014-09-12 20,30.21,57.0,4,1.0,90.0,30.2,3,29.57,2.0,58.0,20.0,60.0
2014-09-12 21,30.23,57.0,4,1.0,90.0,30.21,3,29.5933333333,5.0,58.0,16.0,60.0
2014-09-12 22,30.23,56.0,4,4.443166074332871,86.0,30.22,4,29.59,7.5,57.0,16.0,60.0
2014-09-12 23,30.23,54.0,-1,1.0,80.0,30.22,4,29.59,10.0,56.0,22.0,60.0
2014-09-13 00,30.23,54.0,-1,1.0,80.0,30.22,3,29.605,10.0,56.0,16.0,60.0
2014-09-13 01,30.223333333299998,53.3333333333,-1,4.443166074332871,80.6666666667,30.22,4,29.5833333333,10.0,55.3333333333,19.0,59.3333333333
2014-09-13 02,30.22,53.0,-1,8.0,84.0,30.21,4,29.58,10.0,55.0,18.0,58.0
2014-09-13 03,30.22,52.6666666667,-1,8.0,83.0,30.21,4,29.5866666667,10.0,54.6666666667,16.0,58.0
2014-09-13 04,30.23,53.0,4,4.443166074332871,87.0,30.22,4,29.59,5.0,55.0,18.0,57.0
2014-09-13 05,30.24,53.0,4,3.0,88.0,30.23,4,29.6,7.333333333330001,54.6666666667,13.666666666700001,56.6666666667
2014-09-13 06,30.26,53.0,4,3.0,90.0,30.24,4,29.62,3.0,54.0,13.0,56.0
2014-09-13 07,30.27,53.0,0,4.443166074332871,89.0,30.27,4,29.63,4.66666666667,54.0,16.0,56.0
2014-09-13 08,30.2875,53.75,0,1.0,89.5,30.28,4,29.6475,6.25,55.0,13.0,56.75
2014-09-13 09,30.29,52.3333333333,-1,1.0,80.0,30.28,4,29.66,10.0,55.0,15.333333333299999,58.6666666667
2014-09-13 10,30.29,52.0,-1,4.443166074332871,70.0,30.27,4,29.65,10.0,56.0,14.0,62.0
2014-09-13 11,30.28,53.0,-1,8.0,68.0,30.27,4,29.64,10.0,58.0,6.0,64.0
2014-09-13 12,30.26,53.5,-1,8.0,65.5,30.26,4,29.64,10.0,59.0,7.5,65.5
2014-09-13 13,30.23,54.0,-1,4.443166074332871,61.0,30.22,4,29.59,10.0,61.0,6.0,68.0
2014-09-13 14,30.21,54.5,-1,8.0,58.0,30.2,2,29.57,10.0,62.0,8.5,70.0
2014-09-13 15,30.2,55.0,-1,8.0,59.3333333333,30.195,3,29.5733333333,10.0,62.0,9.666666666669999,70.0
2014-09-13 16,30.2,55.0,-1,4.443166074332871,61.0,30.19,3,29.56,10.0,61.0,7.0,69.0
2014-09-13 17,30.19,55.0,-1,8.0,61.0,30.18,2,29.55,10.0,61.0,7.0,69.0
2014-09-13 18,30.19,55.5,-1,8.0,64.5,30.18,2,29.56,10.0,61.0,6.5,68.0
2014-09-13 19,30.2,56.0,-1,4.443166074332871,70.0,30.19,2,29.56,10.0,60.0,6.0,66.0
2014-09-13 20,30.21,57.0,-1,1.0,68.0,30.19,2,29.57,10.0,62.0,6.0,68.0
2014-09-13 21,30.21,57.0,-1,1.0,70.6666666667,30.195,3,29.58,10.0,61.3333333333,6.333333333330001,67.0
2014-09-13 22,30.21,57.0,-1,4.443166074332871,73.0,30.2,3,29.57,10.0,61.0,8.0,66.0
2014-09-13 23,30.2,58.0,-1,8.0,75.0,30.19,3,29.56,10.0,61.0,6.0,66.0
2014-09-14 00,30.2,58.0,-1,8.0,75.0,30.19,3,29.575,10.0,61.0,6.5,66.0
2014-09-14 01,30.2,58.0,-1,4.443166074332871,75.0,30.19,4,29.56,10.0,61.0,7.0,66.0
2014-09-14 02,30.2,58.0,-1,8.0,75.0,30.18,2,29.56,10.0,61.0,7.0,66.0
2014-09-14 03,30.2,57.5,-1,8.0,75.5,30.185,4,29.575,10.0,60.5,6.0,65.5
2014-09-14 04,30.21,58.0,-1,4.443166074332871,81.0,30.19,3,29.57,10.0,60.0,6.0,64.0
2014-09-14 05,30.22,59.0,-1,3.0,84.0,30.2,2,29.58,10.0,61.0,6.0,64.0
2014-09-14 06,30.2333333333,59.75,1,3.0,88.0,30.21,4,29.595,6.333333333330001,61.25,5.75,63.5
2014-09-14 07,30.24,60.6666666667,1,4.443166074332871,92.0,30.23,4,29.6,1.9166666666699999,61.6666666667,5.0,63.0
2014-09-14 08,30.2433333333,61.6666666667,1,1.0,93.0,30.23,4,29.6033333333,1.9166666666699999,62.6666666667,3.0,63.6666666667
2014-09-14 09,30.24,62.0,1,1.0,90.0,30.225,4,29.6066666667,5.0,63.0,3.66666666667,65.0
2014-09-14 10,30.235,61.5,-1,4.443166074332871,76.0,30.22,3,29.595,10.0,64.5,6.5,69.5
2014-09-14 11,30.225,62.0,-1,8.0,72.0,30.2,2,29.585,10.0,65.5,3.0,71.5
2014-09-14 12,30.2,62.0,-1,8.0,67.5,30.195,3,29.58,10.0,66.5,1.5,73.5
2014-09-14 13,30.17,62.0,-1,4.443166074332871,64.0,30.16,3,29.53,10.0,67.0,0.0,75.0
2014-09-14 14,30.15,63.0,-1,8.0,62.0,30.13,3,29.51,10.0,69.0,5.0,77.0
2014-09-14 15,30.13,63.0,-1,8.0,61.6666666667,30.125,1,29.5066666667,10.0,69.0,3.66666666667,77.0
2014-09-14 16,30.14,63.0,-1,4.443166074332871,60.0,30.12,3,29.5,10.0,69.0,0.0,78.0
2014-09-14 17,30.13,63.0,-1,6.0,62.0,30.11,3,29.49,10.0,69.0,3.0,77.0
2014-09-14 18,30.12,63.0,-1,6.0,63.0,30.11,3,29.5,10.0,68.5,1.5,76.5
2014-09-14 19,30.13,63.0,-1,4.443166074332871,69.0,30.11,3,29.49,10.0,67.0,3.0,74.0
2014-09-14 20,30.14,63.0,-1,3.0,66.0,30.12,3,29.5,10.0,68.0,3.0,75.0
2014-09-14 21,30.13,63.0,-1,3.0,68.5,30.12,1,29.51,10.0,67.5,1.5,74.0
2014-09-14 22,30.14,63.0,-1,4.443166074332871,71.0,30.12,3,29.5,10.0,67.0,0.0,73.0
2014-09-14 23,30.13,64.0,-1,8.0,74.0,30.11,2,29.49,10.0,67.0,0.0,73.0
2014-09-15 00,30.12,64.0,-1,8.0,74.0,30.105,1,29.5,10.0,67.0,0.0,73.0
2014-09-15 01,30.13,64.0,-1,4.443166074332871,76.0,30.11,3,29.49,10.0,67.0,0.0,72.0
2014-09-15 02,30.12,65.0,-1,8.0,79.0,30.1,3,29.48,10.0,67.0,0.0,72.0
2014-09-15 03,30.13,65.0,-1,8.0,80.0,30.105,1,29.5,10.0,67.0,1.5,71.5
2014-09-15 04,30.13,65.0,0,4.443166074332871,79.0,30.11,2,29.49,10.0,67.0,0.0,72.0
2014-09-15 05,30.12,67.0,-1,8.0,87.0,30.1,3,29.48,10.0,68.0,3.0,71.0
2014-09-15 06,30.14,67.0,-1,4.0,85.5,30.11,3,29.505,10.0,68.0,1.5,71.5
2014-09-15 07,30.14,67.0,-1,4.443166074332871,79.0,30.12,3,29.5,10.0,69.0,0.0,74.0
2014-09-15 08,30.15,66.0,-1,1.0,74.0,30.13,3,29.51,10.0,69.0,3.0,75.0
2014-09-15 09,30.16,66.0,-1,1.0,70.5,30.135,3,29.53,10.0,69.5,3.0,76.5
2014-09-15 10,30.155,66.0,-1,4.443166074332871,63.5,30.13,3,29.515,10.0,71.5,5.0,79.5
2014-09-15 11,30.14,67.0,-1,4.443166074332871,60.0,30.12,3,29.5,10.0,73.0,3.0,82.0
2014-09-15 12,30.12,67.0,-1,4.443166074332871,59.5,30.11,3,29.505,10.0,73.5,3.0,82.5
2014-09-15 13,30.1,67.0,0,4.443166074332871,55.0,30.08,3,29.46,10.0,75.0,0.0,85.0
2014-09-15 14,30.08,67.0,0,6.0,59.0,30.06,2,29.44,10.0,74.0,3.0,83.0
2014-09-15 15,30.08,67.0,0,6.0,57.0,30.06,1,29.455,10.0,74.5,4.5,84.0
2014-09-15 16,30.08,67.0,-1,4.443166074332871,55.0,30.06,3,29.44,10.0,75.0,5.0,85.0
2014-09-15 17,30.09,67.0,-1,3.0,57.0,30.06,3,29.45,10.0,74.0,3.0,84.0
2014-09-15 18,30.09,67.0,-1,3.0,58.5,30.06,3,29.465,10.0,73.5,4.0,83.0
2014-09-15 19,30.1,70.0,-1,4.443166074332871,71.0,30.07,1,29.46,10.0,73.0,3.0,80.0
2014-09-15 20,30.11,69.0,-1,3.0,69.0,30.09,1,29.47,10.0,73.0,0.0,80.0
2014-09-15 21,30.12,69.0,-1,3.0,70.5,30.095,2,29.49,10.0,72.5,1.5,79.5
2014-09-15 22,30.12,68.0,-1,4.443166074332871,69.0,30.1,3,29.48,10.0,72.0,6.0,79.0
2014-09-15 23,30.12,69.0,-1,0.0,77.0,30.09,3,29.48,10.0,71.0,3.0,77.0
2014-09-16 00,30.11,69.0,-1,4.443166074332871,77.0,30.09,3,29.49,10.0,71.0,3.0,77.0
2014-09-16 01,30.11,69.0,-1,4.443166074332871,74.0,30.08,3,29.47,10.0,72.0,0.0,78.0
2014-09-16 02,30.1,68.0,-1,7.0,77.0,30.08,3,29.46,10.0,71.0,3.0,76.0
2014-09-16 03,30.09,68.0,-1,7.0,77.0,30.075,2,29.47,10.0,71.0,3.0,76.0
2014-09-16 04,30.1,68.0,-1,4.443166074332871,77.0,30.07,2,29.46,10.0,71.0,0.0,76.0
2014-09-16 05,30.11,69.0,-1,3.0,82.0,30.09,2,29.47,10.0,71.0,0.0,75.0
2014-09-16 06,30.12,69.0,-1,3.0,80.5,30.09,3,29.49,10.0,71.0,0.0,75.5
2014-09-16 07,30.12,70.0,-1,4.443166074332871,76.0,30.09,3,29.48,10.0,72.0,5.0,78.0
2014-09-16 08,30.12,71.0,-1,2.0,69.0,30.1,3,29.48,10.0,75.0,3.0,82.0
2014-09-16 09,30.12,70.5,-1,2.0,67.0,30.1,2,29.495,10.0,75.0,3.0,82.5
2014-09-16 10,30.11,69.0,-1,4.443166074332871,61.0,30.09,3,29.47,10.0,75.0,0.0,84.0
2014-09-16 11,30.08,68.0,-1,8.0,55.0,30.06,3,29.44,10.0,76.0,0.0,86.0
2014-09-16 12,30.06,68.0,-1,8.0,52.5,30.045,2,29.445,10.0,77.0,3.0,87.5
2014-09-16 13,30.03,66.0,-1,4.443166074332871,47.0,30.01,1,29.39,10.0,77.0,5.0,89.0
2014-09-16 14,30.01,67.0,-1,6.0,47.0,29.99,3,29.37,10.0,78.0,6.0,90.0
2014-09-16 15,29.99,66.5,-1,6.0,46.0,29.975,3,29.375,10.0,78.0,3.0,90.0
2014-09-16 16,29.97,65.0,-1,4.443166074332871,44.0,29.95,3,29.33,10.0,78.0,6.0,90.0
2014-09-16 17,29.97,65.0,-1,6.0,45.0,29.94,1,29.33,10.0,77.0,5.0,89.0
2014-09-16 18,29.97,65.0,-1,6.0,48.0,29.945,3,29.345,10.0,75.5,5.5,87.0
2014-09-16 19,29.99,65.0,-1,4.443166074332871,53.0,29.97,3,29.35,10.0,74.0,6.0,84.0
2014-09-16 20,30.01,67.0,-1,3.0,59.0,29.98,1,29.37,10.0,74.0,6.0,83.0
2014-09-16 21,30.02,67.5,-1,3.0,60.0,29.985,3,29.39,10.0,74.0,7.5,83.0
2014-09-16 22,30.01,69.0,-1,4.443166074332871,65.0,29.99,3,29.37,10.0,74.0,8.0,82.0
2014-09-16 23,29.99,69.0,-1,8.0,69.0,29.97,2,29.35,10.0,73.0,6.0,80.0
2014-09-17 00,29.99,69.5,-1,8.0,70.0,29.965,2,29.365,10.0,73.0,7.0,80.0
2014-09-17 01,29.97,71.0,-1,4.443166074332871,77.0,29.94,3,29.33,10.0,73.0,7.0,79.0
2014-09-17 02,29.96,70.0,-1,8.0,76.0,29.93,1,29.32,10.0,72.0,0.0,78.0
2014-09-17 03,29.96,70.5,-1,8.0,79.0,29.93,2,29.335,10.0,72.5,1.5,77.5
2014-09-17 04,29.96,70.0,-1,4.443166074332871,84.0,29.94,1,29.32,10.0,71.0,3.0,75.0
2014-09-17 05,29.96,70.0,-1,3.0,84.0,29.94,2,29.32,10.0,71.0,5.0,75.0
2014-09-17 06,29.97,70.5,-1,3.0,84.5,29.945,1,29.34,10.0,71.5,5.5,75.5
2014-09-17 07,29.97,71.0,-1,4.443166074332871,74.0,29.94,1,29.33,10.0,74.0,8.0,80.0
2014-09-17 08,29.97,70.0,-1,1.0,67.0,29.95,1,29.33,10.0,74.0,7.0,82.0
2014-09-17 09,29.97,70.0,-1,1.0,66.0,29.945,1,29.345,10.0,74.5,3.5,82.5
2014-09-17 10,29.96,70.0,-1,4.443166074332871,57.0,29.93,1,29.32,10.0,77.0,5.0,87.0
2014-09-17 11,29.94,69.0,-1,8.0,50.0,29.91,1,29.3,10.0,79.0,6.0,90.0
2014-09-17 12,29.92,68.0,-1,8.0,47.0,29.9,3,29.305,10.0,79.5,6.0,91.0
2014-09-17 13,29.88,67.0,-1,4.443166074332871,44.0,29.86,3,29.24,10.0,80.0,5.0,92.0
2014-09-17 14,29.86,65.0,-1,7.0,37.0,29.83,2,29.22,10.0,83.0,9.0,95.0
2014-09-17 15,29.85,66.5,-1,7.0,44.5,29.83,3,29.23,10.0,80.0,14.5,91.5
2014-09-17 16,29.8566666667,69.0,3,4.443166074332871,60.6666666667,29.83,3,29.2166666667,10.0,74.6666666667,11.333333333299999,84.0
2014-09-17 17,29.865,69.5,-1,3.0,65.0,29.84,3,29.23,10.0,74.0,7.5,82.5
2014-09-17 18,29.88,68.0,-1,3.0,61.5,29.85,2,29.25,10.0,73.5,5.5,82.5
2014-09-17 19,29.88,71.0,0,4.443166074332871,77.0,29.86,1,29.24,10.0,73.0,7.0,79.0
2014-09-17 20,29.88,72.0,-1,0.0,76.0,29.86,1,29.24,10.0,74.0,3.0,80.0
2014-09-17 21,29.89,72.0,-1,4.443166074332871,76.0,29.865,1,29.26,10.0,74.0,4.5,80.0
2014-09-17 22,29.91,71.0,-1,4.443166074332871,74.0,29.88,1,29.27,10.0,74.0,13.0,80.0
2014-09-17 23,29.9,72.0,-1,0.0,79.0,29.88,1,29.26,10.0,74.0,11.0,79.0
2014-09-18 00,29.88,72.0,-1,4.443166074332871,82.0,29.87,1,29.265,10.0,73.5,9.0,78.0
2014-09-18 01,29.89,71.0,-1,4.443166074332871,85.0,29.86,1,29.25,10.0,72.0,0.0,76.0
2014-09-18 02,29.89,70.0,-1,6.0,84.0,29.86,3,29.25,10.0,71.0,5.0,75.0
2014-09-18 03,29.88,70.5,-1,6.0,86.0,29.86,1,29.26,10.0,71.5,5.0,75.0
2014-09-18 04,29.88,71.0,-1,4.443166074332871,88.0,29.85,1,29.24,10.0,72.0,6.0,75.0
2014-09-18 05,29.86,71.0,-1,8.0,88.0,29.84,1,29.22,10.0,72.0,8.0,75.0
2014-09-18 06,29.89,71.5,-1,8.0,89.5,29.855,3,29.25,10.0,72.5,6.25,74.75
2014-09-18 07,29.93,72.0,-1,4.443166074332871,85.0,29.91,4,29.29,10.0,73.0,7.0,77.0
2014-09-18 08,29.94,72.0,-1,1.0,77.5,29.92,3,29.3,10.0,74.0,6.0,79.5
2014-09-18 09,29.935,72.0,-1,1.0,75.6666666667,29.91,3,29.3066666667,10.0,74.3333333333,6.0,80.3333333333
2014-09-18 10,29.92,71.5,-1,4.443166074332871,67.5,29.89,3,29.28,10.0,76.0,6.0,83.5
2014-09-18 11,29.915,70.5,-1,5.0,61.0,29.89,3,29.275,10.0,76.5,6.0,85.5
2014-09-18 12,29.89,70.0,-1,5.0,57.5,29.875,3,29.28,10.0,77.0,8.0,87.0
2014-09-18 13,29.87,71.0,-1,4.443166074332871,63.0,29.85,2,29.24,10.0,76.0,16.0,85.0
